id,name,salary_from,salary_to,salary_currency,area,city,latitude,longitude,employer_url,professional_role
109746348,"Бармен-кассир в кинотеатр ""Chaplin Cinemas"", г. Алматы",150000,230000,KZT,Алматы,Алматы,,,https://hh.ru/employer/735159,"Официант, бармен, бариста"
109745923,Администратор в танцевальную студию,180000,,KZT,Алматы,Алматы,43.204295,76.892572,https://hh.ru/employer/9718444,Администратор
109745827,Старший оператор call-центра,250000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/110833,"Оператор call-центра, специалист контактного центра"
109745807,Главный/Ведущий специалист Отдел оценки залога по цифровым продуктам ДЗО (ТА),,,,Алматы,Алматы,,,https://hh.ru/employer/836598,Кредитный специалист
108614194,"Мастер по холодильному оборудованию, вентиляции и кондиционированию",180000,,KZT,Алматы,Алматы,43.262871,76.905266,https://hh.ru/employer/1545794,Другое
109745741,Специалист по обслуживанию клиентов в Tele2/Altel,250000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/2978766,"Продавец-консультант, продавец-кассир"
109745487,Утренний водитель-курьер (доставка мультипосылок),,719000,KZT,Алматы,Алматы,,,https://hh.ru/employer/9551760,Водитель
109745291,Помощник заместителя директора в охранное агентство,250000,300000,KZT,Алматы,Алматы,43.343862,76.940417,https://hh.ru/employer/3536842,"Секретарь, помощник руководителя, ассистент"
107694679,SMM-менеджер,200000,350000,KZT,Алматы,Алматы,43.188877,76.876564,https://hh.ru/employer/10182100,"SMM-менеджер, контент-менеджер"
109679409,Специалист по подбору персонала (массовый подбор),250000,300000,KZT,Алматы,Алматы,43.253289527930015,76.86101750793395,https://hh.ru/employer/1908843,Специалист по подбору персонала
109744901,Junior iOS Engineer,,,,Алматы,Алматы,43.232296,76.923259,https://hh.ru/employer/10518946,"Программист, разработчик"
109744832,HR менеджер,200000,,KZT,Алматы,Алматы,43.245339,76.93659,https://hh.ru/employer/4691670,Специалист по подбору персонала
109744151,Ассистент аудитора,100000,150000,KZT,Алматы,Алматы,43.236703,76.897801,https://hh.ru/employer/2939102,Финансовый менеджер
109744138,"Специалист по тендерам(Самрук, Гос закупки)",,,,Алматы,Алматы,,,https://hh.ru/employer/3720526,Специалист по тендерам
108037522,Директор обособленного подразделения( транспортная компания),,,,Алматы,Алматы,43.235961,76.881604,https://hh.ru/employer/564093,Руководитель отдела логистики
108584024,Администратор торгового зала,320000,320000,KZT,Алматы,Алматы,43.235304,76.800738,https://hh.ru/employer/6110793,"Администратор магазина, администратор торгового зала"
109743960,Главный юрисконсульт управления правового обеспечения,,,,Алматы,Алматы,43.235226,76.917959,https://hh.ru/employer/139069,Юрисконсульт
109743904,Менеджер по продажам,,,,Алматы,Алматы,,,https://hh.ru/employer/968905,"Менеджер по продажам, менеджер по работе с клиентами"
109743672,Сварщик,350000,400000,KZT,Алматы,Алматы,43.270571,76.849696,https://hh.ru/employer/10808249,Сварщик
109743591,Кассир,300000,350000,KZT,Алматы,Алматы,43.336761,76.94869,https://hh.ru/employer/1759573,Кассир-операционист
109743574,Пекарь-кондитер,400000,450000,KZT,Алматы,Алматы,,,https://hh.ru/employer/1358380,"Повар, пекарь, кондитер"
98387342,"Сотрудник ресторана / повар-кассир KFC (""ТРЦ Aport East"")",120000,140000,KZT,Алматы,Алматы,43.315001,77.024113,https://hh.ru/employer/110792,"Официант, бармен, бариста"
109743484,Логопед,300000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/1011447,"Учитель, преподаватель, педагог"
109743477,Аналитик в отдел аналитики качества портфеля (аналитика взыскания),,,,Алматы,Алматы,43.226148,76.928586,https://hh.ru/employer/49971,Аналитик
109743419,Повар горячего цеха,270000,400000,KZT,Алматы,Алматы,43.242864,76.907871,https://hh.ru/employer/9608163,"Повар, пекарь, кондитер"
108027900,1С разработчик (уровень Middle),,,,Алматы,Алматы,,,https://hh.ru/employer/674161,"Программист, разработчик"
108027946,1С разработчик (уровень Senior),,,,Алматы,Алматы,,,https://hh.ru/employer/674161,"Программист, разработчик"
109743241,Руководитель группы по развитию производственной системы,,,,Алматы,Алматы,43.21331,76.838781,https://hh.ru/employer/9882744,Начальник производства
109743130,Массажистка/массажист,300000,,KZT,Алматы,Алматы,43.336761,76.94869,https://hh.ru/employer/1759573,Массажист
